Código;Nome;Data/Hora;Chuva Horária (mm);Nível adotado (cm);Vazão (m³/s);Bateria (V);Temp. Interna (ºC)
87444000;USINA DO GASÔMETRO (CHEIA 2024);12/06/2024 13:30;0.00;268.00;;14.20;26.80
87444000;USINA DO GASÔMETRO (CHEIA 2024);12/06/2024 13:45;0.00;268.00;;14.20;26.80
87444000;USINA DO GASÔMETRO (CHEIA 2024);12/06/2024 14:00;0.00;268.00;;14.20;26.80
87444000;USINA DO GASÔMETRO (CHEIA 2024);12/06/2024 14:15;0.00;268.00;;14.20;26.80
87444000;USINA DO GASÔMETRO (CHEIA 2024);12/06/2024 14:30;0.00;268.00;;14.10;29.10
87444000;USINA DO GASÔMETRO (CHEIA 2024);12/06/2024 14:45;0.00;268.00;;14.10;29.10
87444000;USINA DO GASÔMETRO (CHEIA 2024);12/06/2024 15:00;0.00;268.00;;14.10;29.10
87444000;USINA DO GASÔMETRO (CHEIA 2024);12/06/2024 15:15;0.00;268.00;;14.10;29.10
87444000;USINA DO GASÔMETRO (CHEIA 2024);12/06/2024 15:30;0.00;268.00;;14.00;30.90
87444000;USINA DO GASÔMETRO (CHEIA 2024);12/06/2024 15:45;0.00;268.00;;14.00;30.90
87444000;USINA DO GASÔMETRO (CHEIA 2024);12/06/2024 16:00;0.00;268.00;;14.00;30.90
87444000;USINA DO GASÔMETRO (CHEIA 2024);12/06/2024 16:15;0.00;268.00;;14.00;30.90
87444000;USINA DO GASÔMETRO (CHEIA 2024);12/06/2024 16:30;0.00;268.00;;13.70;30.30
87444000;USINA DO GASÔMETRO (CHEIA 2024);12/06/2024 16:45;0.00;268.00;;13.70;30.30
87444000;USINA DO GASÔMETRO (CHEIA 2024);12/06/2024 17:00;0.00;268.00;;13.70;30.30
87444000;USINA DO GASÔMETRO (CHEIA 2024);12/06/2024 17:15;0.00;268.00;;13.70;30.30
87444000;USINA DO GASÔMETRO (CHEIA 2024);12/06/2024 17:30;0.00;268.00;;13.50;27.40
87444000;USINA DO GASÔMETRO (CHEIA 2024);12/06/2024 17:45;0.00;268.00;;13.50;27.40
87444000;USINA DO GASÔMETRO (CHEIA 2024);12/06/2024 18:00;0.00;267.00;;13.50;27.40
87444000;USINA DO GASÔMETRO (CHEIA 2024);12/06/2024 18:15;0.00;268.00;;13.50;27.40
87444000;USINA DO GASÔMETRO (CHEIA 2024);12/06/2024 18:30;0.00;267.00;;13.20;25.40
87444000;USINA DO GASÔMETRO (CHEIA 2024);12/06/2024 18:45;0.00;267.00;;13.20;25.40
87444000;USINA DO GASÔMETRO (CHEIA 2024);12/06/2024 19:00;0.00;267.00;;13.20;25.40
87444000;USINA DO GASÔMETRO (CHEIA 2024);12/06/2024 19:15;0.00;267.00;;13.20;25.40
87444000;USINA DO GASÔMETRO (CHEIA 2024);12/06/2024 19:30;0.00;268.00;;13.20;25.60
87444000;USINA DO GASÔMETRO (CHEIA 2024);12/06/2024 19:45;0.00;268.00;;13.20;25.60
87444000;USINA DO GASÔMETRO (CHEIA 2024);12/06/2024 20:00;0.00;268.00;;13.20;25.60
87444000;USINA DO GASÔMETRO (CHEIA 2024);12/06/2024 20:15;0.00;268.00;;13.20;25.60
87444000;USINA DO GASÔMETRO (CHEIA 2024);12/06/2024 20:30;0.00;268.00;;13.10;25.40
87444000;USINA DO GASÔMETRO (CHEIA 2024);12/06/2024 20:45;0.00;269.00;;13.10;25.40
87444000;USINA DO GASÔMETRO (CHEIA 2024);12/06/2024 21:00;0.00;269.00;;13.10;25.40
87444000;USINA DO GASÔMETRO (CHEIA 2024);12/06/2024 21:15;0.00;269.00;;13.10;25.40
87444000;USINA DO GASÔMETRO (CHEIA 2024);12/06/2024 21:30;0.00;269.00;;13.10;23.30
87444000;USINA DO GASÔMETRO (CHEIA 2024);12/06/2024 21:45;0.00;270.00;;13.10;23.30
87444000;USINA DO GASÔMETRO (CHEIA 2024);12/06/2024 22:00;0.00;270.00;;13.10;23.30
87444000;USINA DO GASÔMETRO (CHEIA 2024);12/06/2024 22:15;0.00;270.00;;13.10;23.30
87444000;USINA DO GASÔMETRO (CHEIA 2024);12/06/2024 22:30;0.00;271.00;;13.10;22.20
87444000;USINA DO GASÔMETRO (CHEIA 2024);12/06/2024 22:45;0.00;271.00;;13.10;22.20
87444000;USINA DO GASÔMETRO (CHEIA 2024);12/06/2024 23:00;0.00;271.00;;13.10;22.20
87444000;USINA DO GASÔMETRO (CHEIA 2024);12/06/2024 23:15;0.00;271.00;;13.10;22.20
87444000;USINA DO GASÔMETRO (CHEIA 2024);12/06/2024 23:30;0.00;271.00;;13.10;21.90
87444000;USINA DO GASÔMETRO (CHEIA 2024);12/06/2024 23:45;0.00;271.00;;13.10;21.90
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 00:00;0.00;271.00;;13.10;21.90
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 00:15;0.00;271.00;;13.10;21.90
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 00:30;0.00;271.00;;13.10;20.80
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 00:45;0.00;271.00;;13.10;20.80
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 01:00;0.00;271.00;;13.10;20.80
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 01:15;0.00;270.00;;13.10;20.80
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 01:30;0.00;270.00;;13.00;20.10
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 01:45;0.00;270.00;;13.00;20.10
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 02:00;0.00;270.00;;13.00;20.10
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 02:15;0.00;269.00;;13.00;20.10
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 02:30;0.00;269.00;;13.00;19.30
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 02:45;0.00;269.00;;13.00;19.30
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 03:00;0.00;269.00;;13.00;19.30
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 03:15;0.00;268.00;;13.00;19.30
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 03:30;0.00;268.00;;13.00;18.80
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 03:45;0.00;268.00;;13.00;18.80
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 04:00;0.00;268.00;;13.00;18.80
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 04:15;0.00;268.00;;13.00;18.80
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 04:30;0.00;267.00;;13.00;19.10
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 04:45;0.00;267.00;;13.00;19.10
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 05:00;0.00;267.00;;13.00;19.10
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 05:15;0.00;267.00;;13.00;19.10
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 05:30;0.00;267.00;;13.00;18.60
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 05:45;0.00;266.00;;13.00;18.60
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 06:00;0.00;266.00;;13.00;18.60
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 06:15;0.00;266.00;;13.00;18.60
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 06:30;0.00;266.00;;12.90;19.60
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 06:45;0.00;266.00;;12.90;19.60
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 07:00;0.00;266.00;;12.90;19.60
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 07:15;0.00;265.00;;12.90;19.60
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 07:30;0.00;265.00;;13.00;19.30
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 07:45;0.00;265.00;;13.00;19.30
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 08:00;0.00;265.00;;13.00;19.30
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 08:15;0.00;264.00;;13.00;19.30
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 08:30;0.00;264.00;;13.90;20.60
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 08:45;0.00;264.00;;13.90;20.60
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 09:00;0.00;264.00;;13.90;20.60
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 09:15;0.00;264.00;;13.90;20.60
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 09:30;0.00;264.00;;14.30;22.60
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 09:45;0.00;264.00;;14.30;22.60
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 10:00;0.00;264.00;;14.30;22.60
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 10:15;0.00;264.00;;14.30;22.60
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 10:30;0.00;263.00;;14.30;24.80
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 10:45;0.00;263.00;;14.30;24.80
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 11:00;0.00;263.00;;14.30;24.80
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 11:15;0.00;263.00;;14.30;24.80
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 11:30;0.00;263.00;;14.20;27.20
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 11:45;0.00;263.00;;14.20;27.20
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 12:00;0.00;263.00;;14.20;27.20
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 12:15;0.00;263.00;;14.20;27.20
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 12:30;0.00;263.00;;14.10;29.40
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 12:45;0.00;263.00;;14.10;29.40
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 13:00;0.00;263.00;;14.10;29.40
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 13:15;0.00;263.00;;14.10;29.40
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 13:30;0.00;263.00;;14.10;29.90
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 13:45;0.00;263.00;;14.10;29.90
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 14:00;0.00;263.00;;14.10;29.90
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 14:15;0.00;262.00;;14.10;29.90
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 14:30;0.00;262.00;;13.90;29.90
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 14:45;0.00;262.00;;13.90;29.90
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 15:00;0.00;262.00;;13.90;29.90
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 15:15;0.00;262.00;;13.90;29.90
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 15:30;0.00;261.00;;13.80;29.40
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 15:45;0.00;261.00;;13.80;29.40
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 16:00;0.00;261.00;;13.80;29.40
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 16:15;0.00;261.00;;13.80;29.40
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 16:30;0.00;261.00;;13.80;29.00
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 16:45;0.00;261.00;;13.80;29.00
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 17:00;0.00;260.00;;13.80;29.00
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 17:15;0.00;261.00;;13.80;29.00
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 17:30;0.00;261.00;;13.40;28.10
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 17:45;0.00;261.00;;13.40;28.10
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 18:00;0.00;261.00;;13.40;28.10
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 18:15;0.00;261.00;;13.40;28.10
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 18:30;0.00;261.00;;13.20;27.70
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 18:45;0.00;261.00;;13.20;27.70
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 19:00;0.00;261.00;;13.20;27.70
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 19:15;0.00;261.00;;13.20;27.70
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 19:30;0.00;260.00;;13.10;27.80
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 19:45;0.00;260.00;;13.10;27.80
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 20:00;0.00;260.00;;13.10;27.80
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 20:15;0.00;260.00;;13.10;27.80
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 20:30;0.00;260.00;;13.10;27.00
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 20:45;0.00;260.00;;13.10;27.00
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 21:00;0.00;260.00;;13.10;27.00
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 21:15;0.00;260.00;;13.10;27.00
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 21:30;0.00;260.00;;13.10;26.00
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 21:45;0.00;260.00;;13.10;26.00
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 22:00;0.00;260.00;;13.10;26.00
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 22:15;0.00;260.00;;13.10;26.00
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 22:30;0.00;260.00;;13.10;25.80
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 22:45;0.00;260.00;;13.10;25.80
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 23:00;0.00;259.00;;13.10;25.80
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 23:15;0.00;259.00;;13.10;25.80
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 23:30;0.00;259.00;;13.10;25.40
87444000;USINA DO GASÔMETRO (CHEIA 2024);13/06/2024 23:45;0.00;259.00;;13.10;25.40
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 00:00;0.00;258.00;;13.10;25.40
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 00:15;0.00;258.00;;13.10;25.40
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 00:30;0.00;257.00;;13.10;25.30
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 00:45;0.00;257.00;;13.10;25.30
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 01:00;0.00;257.00;;13.10;25.30
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 01:15;0.00;257.00;;13.10;25.30
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 01:30;0.00;257.00;;13.00;25.40
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 01:45;0.00;256.00;;13.00;25.40
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 02:00;0.00;256.00;;13.00;25.40
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 02:15;0.00;256.00;;13.00;25.40
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 02:30;0.00;256.00;;13.00;25.30
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 02:45;0.00;255.00;;13.00;25.30
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 03:00;0.00;255.00;;13.00;25.30
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 03:15;0.00;255.00;;13.00;25.30
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 03:30;0.00;254.00;;13.00;25.10
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 03:45;0.00;254.00;;13.00;25.10
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 04:00;0.00;254.00;;13.00;25.10
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 04:15;0.00;254.00;;13.00;25.10
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 04:30;0.00;254.00;;13.00;24.50
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 04:45;0.00;254.00;;13.00;24.50
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 05:00;0.00;254.00;;13.00;24.50
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 05:15;0.00;253.00;;13.00;24.50
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 05:30;0.00;253.00;;13.00;23.80
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 05:45;0.00;253.00;;13.00;23.80
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 06:00;0.00;253.00;;13.00;23.80
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 06:15;0.00;253.00;;13.00;23.80
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 06:30;0.00;253.00;;13.00;23.80
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 06:45;0.00;253.00;;13.00;23.80
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 07:00;0.00;253.00;;13.00;23.80
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 07:15;0.00;252.00;;13.00;23.80
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 07:30;0.00;252.00;;13.00;23.90
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 07:45;0.00;252.00;;13.00;23.90
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 08:00;0.00;252.00;;13.00;23.90
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 08:15;0.00;252.00;;13.00;23.90
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 08:30;0.00;252.00;;13.90;24.70
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 08:45;0.00;252.00;;13.90;24.70
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 09:00;0.00;252.00;;13.90;24.70
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 09:15;0.00;251.00;;13.90;24.70
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 09:30;0.00;251.00;;14.20;25.80
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 09:45;0.00;251.00;;14.20;25.80
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 10:00;0.00;251.00;;14.20;25.80
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 10:15;0.00;250.00;;14.20;25.80
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 10:30;0.00;250.00;;14.20;27.90
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 10:45;0.00;250.00;;14.20;27.90
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 11:00;0.00;249.00;;14.20;27.90
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 11:15;0.00;249.00;;14.20;27.90
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 11:30;0.00;249.00;;14.10;29.90
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 11:45;0.00;249.00;;14.10;29.90
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 12:00;0.00;249.00;;14.10;29.90
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 12:15;0.00;249.00;;14.10;29.90
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 12:30;0.00;249.00;;14.00;31.30
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 12:45;0.00;249.00;;14.00;31.30
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 13:00;0.00;249.00;;14.00;31.30
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 13:15;0.00;249.00;;14.00;31.30
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 13:30;0.00;249.00;;14.00;31.20
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 13:45;0.00;249.00;;14.00;31.20
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 14:00;0.00;248.00;;14.00;31.20
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 14:15;0.00;248.00;;14.00;31.20
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 14:30;0.00;248.00;;13.90;31.80
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 14:45;0.00;248.00;;13.90;31.80
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 15:00;0.00;248.00;;13.90;31.80
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 15:15;0.00;248.00;;13.90;31.80
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 15:30;0.00;248.00;;13.70;33.00
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 15:45;0.00;248.00;;13.70;33.00
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 16:00;0.00;248.00;;13.70;33.00
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 16:15;0.00;249.00;;13.70;33.00
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 16:30;0.00;249.00;;13.70;31.70
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 16:45;0.00;249.00;;13.70;31.70
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 17:00;0.00;249.00;;13.70;31.70
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 17:15;0.00;250.00;;13.70;31.70
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 17:30;0.00;250.00;;13.50;30.30
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 17:45;0.00;251.00;;13.50;30.30
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 18:00;0.00;251.00;;13.50;30.30
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 18:15;0.00;252.00;;13.50;30.30
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 18:30;0.00;252.00;;13.20;29.70
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 18:45;0.00;253.00;;13.20;29.70
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 19:00;0.00;253.00;;13.20;29.70
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 19:15;0.00;254.00;;13.20;29.70
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 19:30;0.00;254.00;;13.10;29.50
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 19:45;0.00;255.00;;13.10;29.50
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 20:00;0.00;255.00;;13.10;29.50
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 20:15;0.00;256.00;;13.10;29.50
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 20:30;0.00;256.00;;13.10;28.80
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 20:45;0.00;256.00;;13.10;28.80
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 21:00;0.00;257.00;;13.10;28.80
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 21:15;0.00;257.00;;13.10;28.80
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 21:30;0.00;258.00;;13.10;28.00
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 21:45;0.00;258.00;;13.10;28.00
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 22:00;0.00;258.00;;13.10;28.00
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 22:15;0.00;258.00;;13.10;28.00
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 22:30;0.00;258.00;;13.10;26.10
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 22:45;0.00;258.00;;13.10;26.10
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 23:00;0.00;258.00;;13.10;26.10
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 23:15;0.00;258.00;;13.10;26.10
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 23:30;0.00;258.00;;13.10;25.70
87444000;USINA DO GASÔMETRO (CHEIA 2024);14/06/2024 23:45;0.00;257.00;;13.10;25.70
87444000;USINA DO GASÔMETRO (CHEIA 2024);15/06/2024 00:00;0.00;257.00;;13.10;25.70
87444000;USINA DO GASÔMETRO (CHEIA 2024);15/06/2024 00:15;0.00;257.00;;13.10;25.70
87444000;USINA DO GASÔMETRO (CHEIA 2024);15/06/2024 00:30;0.00;256.00;;13.10;26.40
87444000;USINA DO GASÔMETRO (CHEIA 2024);15/06/2024 00:45;0.00;256.00;;13.10;26.40
87444000;USINA DO GASÔMETRO (CHEIA 2024);15/06/2024 01:00;0.00;256.00;;13.10;26.40
87444000;USINA DO GASÔMETRO (CHEIA 2024);15/06/2024 01:15;0.00;256.00;;13.10;26.40
87444000;USINA DO GASÔMETRO (CHEIA 2024);15/06/2024 01:30;0.00;256.00;;13.00;26.30
87444000;USINA DO GASÔMETRO (CHEIA 2024);15/06/2024 01:45;0.00;255.00;;13.00;26.30
87444000;USINA DO GASÔMETRO (CHEIA 2024);15/06/2024 02:00;0.00;255.00;;13.00;26.30
87444000;USINA DO GASÔMETRO (CHEIA 2024);15/06/2024 02:15;0.00;255.00;;13.00;26.30
87444000;USINA DO GASÔMETRO (CHEIA 2024);15/06/2024 02:30;0.00;255.00;;13.00;26.30
87444000;USINA DO GASÔMETRO (CHEIA 2024);15/06/2024 02:45;0.00;255.00;;13.00;26.30
87444000;USINA DO GASÔMETRO (CHEIA 2024);15/06/2024 03:00;0.00;255.00;;13.00;26.30
87444000;USINA DO GASÔMETRO (CHEIA 2024);15/06/2024 03:15;0.00;254.00;;13.00;26.30
87444000;USINA DO GASÔMETRO (CHEIA 2024);15/06/2024 03:30;0.00;254.00;;13.00;26.10
87444000;USINA DO GASÔMETRO (CHEIA 2024);15/06/2024 03:45;0.00;254.00;;13.00;26.10
87444000;USINA DO GASÔMETRO (CHEIA 2024);15/06/2024 04:00;0.00;254.00;;13.00;26.10
87444000;USINA DO GASÔMETRO (CHEIA 2024);15/06/2024 04:15;0.00;253.00;;13.00;26.10
87444000;USINA DO GASÔMETRO (CHEIA 2024);15/06/2024 04:30;0.00;253.00;;13.00;26.50
